Date,SPY,QQQ,TLT,GLD,NZDUSD,US10Y_YIELD_PCT
2020-11-12,326.57812500,278.70706177,131.61772156,175.96000671,0.69025022,0.88499999
2020-11-13,331.09945679,281.15194702,131.44322205,177.16000366,0.68390095,0.89300001
2020-11-16,335.23233032,283.34561157,131.12734985,177.14999390,0.68714827,0.90600002
2020-11-17,333.42947388,282.44692993,131.98333740,176.50000000,0.69080812,0.87199998
2020-11-18,329.41674805,280.35946655,132.36567688,175.49000549,0.68930006,0.88200003
2020-11-19,330.80358887,282.55316162,133.04721069,175.16000366,0.69220918,0.85399997
2020-11-20,328.53833008,280.62045288,134.22729492,175.69000244,0.69066018,0.82900000
2020-11-23,330.50769043,280.63015747,133.61233521,172.22999573,0.69469053,0.85699999
2020-11-24,335.83346558,284.57296753,132.28262329,169.58999634,0.69311118,0.88200003
2020-11-25,335.31561279,286.32217407,131.87532043,169.50999451,0.69790977,0.87800002
2020-11-27,336.24951172,288.96044922,133.15527344,167.78999329,0.70033896,0.84200001
2020-11-30,334.76086426,289.54980469,132.98901367,166.66999817,0.70350200,0.84399998
2020-12-01,338.42221069,293.26080322,131.02813721,170.17999268,0.70188248,0.93400002
2020-12-02,339.13433838,293.63775635,129.98823547,171.46000671,0.70699859,0.94800001
2020-12-03,339.04171753,294.05325317,131.03646851,172.80999756,0.70715004,0.92000002
2020-12-04,341.96343994,295.25152588,129.11471558,172.32000732,0.70733863,0.96899998
2020-12-07,341.26080322,296.92346191,130.27943420,174.88999939,0.70414007,0.92799997
2020-12-08,342.25942993,297.92855835,130.89509583,175.50000000,0.70405185,0.91299999
2020-12-09,339.18972778,291.18304443,130.46243286,172.50000000,0.70407164,0.94099998
2020-12-10,339.07876587,292.35241699,131.61882019,172.16999817,0.70164114,0.90799999
2020-12-11,338.68121338,291.70492554,132.08474731,172.49000549,0.70940101,0.89300001
2020-12-14,337.16485596,293.82138062,131.71862793,171.53999329,0.70984912,0.89200002
2020-12-15,341.72314453,296.96212769,131.27774048,173.94000244,0.70858163,0.92299998
2020-12-16,342.25942993,298.59527588,130.92829895,174.89999390,0.70868206,0.92000002
2020-12-17,344.17333984,300.54742432,130.58180237,176.74000549,0.71104032,0.93000001
2020-12-18,342.79901123,299.63897705,130.19041443,176.44000244,0.71479118,0.94800001
2020-12-21,341.57339478,299.07843018,130.70681763,175.88000488,0.71048969,0.94099998
2020-12-22,340.99771118,299.89169312,131.38133240,174.49000549,0.70966780,0.91799998
2020-12-23,341.30407715,298.38137817,130.47361755,175.64999390,0.70542753,0.95499998
2020-12-24,342.63189697,299.69805908,130.98991394,176.35000610,0.70967990,0.92799997
2020-12-28,345.57546997,302.71859741,131.04830933,175.71000671,0.71156144,0.93300003
2020-12-29,344.91601562,302.98974609,130.88172913,176.35000610,0.71079975,0.93500000
2020-12-30,345.40832520,302.99938965,131.16487122,177.69999695,0.71486014,0.92600000
2020-12-31,347.16326904,303.74493408,131.35633850,178.36000061,0.72153974,0.91700000
2021-01-04,342.43685913,299.45602417,131.19818115,182.33000183,0.71983880,0.91700000
2021-01-05,344.79547119,301.92477417,130.22375488,182.86999512,0.71782869,0.95499998
2021-01-06,346.85678101,297.74240112,127.55046844,179.89999390,0.72568941,1.04200006
2021-01-07,352.01031494,304.94546509,126.42621613,179.47999573,0.73057759,1.07099998
2021-01-08,354.01586914,308.86627197,126.01815796,173.33999634,0.72654885,1.10500002
2021-01-11,351.62951660,304.40328979,125.81001282,173.00000000,0.71993208,1.13199997
2021-01-12,351.70373535,303.91912842,125.71002960,174.11999512,0.71740133,1.13800001
2021-01-13,352.65093994,305.97171021,127.12573242,173.36999512,0.72292989,1.08800006
2021-01-14,351.41589355,304.33541870,125.93487549,173.27999878,0.71903133,1.12899995
2021-01-15,348.85314941,301.92477417,126.43457031,171.13000488,0.72177148,1.09700000
2021-01-19,351.59234619,306.32983398,126.84264374,172.58000183,0.71158171,1.09200001
2021-01-20,356.45785522,313.45532227,126.96762848,175.38999939,0.71288031,1.09000003
2021-01-21,356.78295898,315.96279907,126.07639313,175.27999878,0.71863860,1.10899997
2021-01-22,355.52011108,315.05279541,126.48451996,173.89999390,0.72160017,1.09099996
2021-01-25,356.92218018,317.65710449,127.97520447,174.05000305,0.71837014,1.03999996
2021-01-26,356.36505127,318.12182617,127.73374939,173.61999512,0.71999007,1.03999996
2021-01-27,347.65530396,309.25360107,128.05848694,172.52000427,0.72369009,1.01400006
2021-01-28,350.64526367,311.08340454,127.35060120,172.67999268,0.71427041,1.05700004
2021-01-29,343.62548828,304.53887939,126.58450317,172.61000061,0.71744251,1.09300005
2021-02-01,349.34524536,312.14834595,126.73122406,174.22999573,0.71633750,1.07700002
2021-02-02,354.28515625,317.24078369,125.91410065,172.11000061,0.71654791,1.10500002
2021-02-03,354.56365967,315.98220825,124.79685211,171.85000610,0.71966785,1.13100004
2021-02-04,358.59353638,319.71917725,124.46340179,168.14999390,0.72196954,1.13900006
2021-02-05,360.00497437,320.80358887,123.42117310,169.80999756,0.71602976,1.16999996
2021-02-08,362.60482788,322.95288086,123.96313477,171.52000427,0.72116256,1.15999997
2021-02-09,362.36349487,322.88500977,124.05486298,172.08000183,0.72267026,1.15699995
2021-02-10,362.20562744,322.14916992,124.88027191,172.71000671,0.72437996,1.13300002
2021-02-11,362.79052734,323.92105103,124.19655609,171.21000671,0.72182000,1.15799999
2021-02-12,364.58264160,325.73141479,122.65412140,170.69000244,0.72311807,1.20000005
2021-02-16,364.26690674,324.85040283,120.78652191,168.24000549,0.72335869,1.29900002
2021-02-17,364.35052490,323.29159546,121.55350494,166.33000183,0.71898991,1.30100000
2021-02-18,362.79986572,321.87817383,121.06163025,166.32000732,0.71939856,1.28699994
2021-02-19,362.15911865,320.47433472,119.45249939,167.00999451,0.72187048,1.34500003
2021-02-22,359.37359619,312.16772461,118.54370880,169.50999451,0.73127210,1.37000000
2021-02-23,359.80987549,311.23828125,118.20185089,169.11999512,0.73298198,1.36199999
2021-02-24,363.77478027,313.80389404,117.42642212,169.00000000,0.73387009,1.38900006
2021-02-25,355.00930786,302.86383057,115.50877380,165.82000732,0.74452955,1.51800001
2021-02-26,353.18011475,304.13217163,119.32739258,161.80999756,0.73655063,1.46000004
2021-03-01,361.74127197,313.28115845,117.75140381,161.52999878,0.72711933,1.44599998
2021-03-02,358.91854858,308.25646973,117.75977325,162.41000366,0.72741979,1.41499996
2021-03-03,354.16439819,299.31082153,116.48252869,160.61999512,0.72929883,1.47000003
2021-03-04,349.78173828,294.41204834,115.73130798,159.03999329,0.72319126,1.54999995
2021-03-05,356.21643066,298.84613037,115.95668793,159.13999939,0.71782869,1.55400002
2021-03-08,354.44302368,290.38455200,115.05508423,157.49000549,0.71785963,1.59599996
2021-03-09,359.50354004,301.83761597,116.64954376,160.83999634,0.71326166,1.54600000
2021-03-10,361.74127197,300.97601318,116.88326263,161.66000366,0.71795756,1.51999998
2021-03-11,365.40908813,307.90792847,116.04014587,161.52000427,0.71921748,1.52699995
2021-03-12,365.90121460,305.41000366,113.57762909,161.49000549,0.72275221,1.63499999
2021-03-15,368.08325195,308.67276001,114.24542236,162.19999695,0.71873158,1.60699999
2021-03-16,367.61898804,310.36694336,113.78631592,162.35000610,0.72035205,1.62100005
2021-03-17,368.87252808,311.64498901,112.93480682,163.50999451,0.71930027,1.64100003
2021-03-18,363.50552368,302.09909058,111.79119110,162.55999756,0.72512108,1.73000002
2021-03-19,362.83297729,303.16394043,112.48407745,163.24000549,0.71680993,1.73199999
2021-03-22,365.73013306,308.84933472,113.74457550,163.00000000,0.71520013,1.68400002
2021-03-23,362.85150146,307.50189209,114.77133179,161.80999756,0.71331763,1.63800001
2021-03-24,361.00704956,302.31579590,115.38903809,162.36999512,0.69902205,1.61399996
2021-03-25,363.03784180,301.79235840,114.47912598,161.77999878,0.69695151,1.61399996
2021-03-26,368.88821411,306.31930542,114.07844543,162.24000549,0.69678152,1.65999997
2021-03-29,368.70193481,306.23202515,113.11013794,160.30999756,0.69940829,1.72099996
2021-03-30,367.72378540,304.69073486,113.70281219,157.57000732,0.70097226,1.72599995
2021-03-31,369.21423340,309.35348511,113.06841278,159.96000671,0.69924206,1.74600005
2021-04-01,373.20141602,314.62677002,114.94499207,161.97999573,0.69835818,1.67900002
2021-04-05,378.55798340,320.90814209,114.44346619,161.91999817,0.70311123,1.72000003
2021-04-06,378.33447266,320.68527222,115.22080994,163.22000122,0.70666885,1.65600002
2021-04-07,378.77233887,321.46075439,114.41842651,162.75999451,0.70636934,1.65300000
2021-04-08,380.57028198,324.81475830,115.36294556,164.50999451,0.70134097,1.63199997
2021-04-09,383.33709717,326.78259277,114.94499207,163.27000427,0.70614988,1.66600001
2021-04-12,383.47692871,326.35601807,114.89482880,162.27999878,0.70398241,1.67499995
2021-04-13,384.61340332,330.16564941,115.75582886,163.42999268,0.70323980,1.62300003
2021-04-14,383.29983521,326.20092773,115.38794708,162.72000122,0.70611995,1.63800001
2021-04-15,387.41744995,331.14474487,117.31897736,165.35000610,0.71400011,1.52999997
2021-04-16,388.71224976,331.53250122,116.40782928,166.35000610,0.71757120,1.57299995
2021-04-19,386.80255127,328.49835205,116.07342529,165.88999939,0.71271777,1.60099995
2021-04-20,383.97061157,326.10406494,116.60845947,166.47999573,0.71908820,1.56200004
2021-04-21,387.60369873,328.89584351,116.84249878,168.13000488,0.71654791,1.56400001
2021-04-22,384.06375122,324.93109131,117.35238647,167.03999329,0.72044039,1.55400002
2021-04-23,388.22790527,329.02185059,117.07651520,166.39999390,0.71542990,1.56700003
2021-04-26,389.03833008,331.16409302,116.90940094,166.83999634,0.71917093,1.57000005
2021-04-27,388.95455933,329.72933960,115.88959503,166.41999817,0.72300828,1.62199998
2021-04-28,388.84274292,328.61474609,115.96479034,166.91000366,0.72041959,1.62000000
2021-04-29,391.32077026,329.79724121,115.62207031,166.22000122,0.72730023,1.63999999
2021-04-30,388.74957275,327.63565063,115.88959503,165.66000366,0.72473747,1.63100004
2021-05-03,389.58798218,325.89074707,115.95908356,167.80999756,0.71698982,1.60699999
2021-05-04,387.18457031,320.02612305,116.74594879,166.58000183,0.71980762,1.59200001
2021-05-05,387.30560303,318.95007324,116.93849182,167.27000427,0.71626979,1.58399999
2021-05-06,390.39843750,321.35403442,117.13107300,170.05999756,0.72192782,1.56099999
2021-05-07,393.23977661,323.96173096,116.55346680,171.58999634,0.72329068,1.57700002
2021-05-10,389.34582520,315.78030396,115.37306213,172.11000061,0.72960746,1.60200000
2021-05-11,385.87103271,315.34399414,114.72003937,172.13999939,0.72712994,1.62399995
2021-05-12,377.67306519,307.18206787,113.51463318,170.42999268,0.72626919,1.69500005
2021-05-13,382.20986938,309.55691528,113.69045258,171.13000488,0.71640939,1.66799998
2021-05-14,388.07891846,316.39105225,114.75359344,172.69000244,0.71829796,1.63499999
2021-05-17,387.09140015,314.47167969,114.51081085,174.69999695,0.72439092,1.63999999
2021-05-18,383.75628662,312.34872437,114.21784210,175.03999329,0.72191221,1.64199996
2021-05-19,382.75021362,312.70736694,113.94158936,175.16000366,0.72379845,1.68299997
2021-05-20,386.86779785,318.75619507,114.87911224,175.96000671,0.71631187,1.63399994
2021-05-21,386.55102539,316.99197388,115.24748230,176.03999329,0.71965748,1.63199997
2021-05-24,390.49160767,322.32348633,115.67443085,176.35000610,0.71731895,1.60800004
2021-05-25,389.62527466,322.76943970,116.74594879,177.94999695,0.72147989,1.56400001
2021-05-26,390.39843750,323.89395142,116.54502106,177.63999939,0.72243899,1.57400000
2021-05-27,390.60342407,322.68222046,116.07627106,177.71000671,0.72782850,1.61000001
2021-05-28,391.30212402,323.69998169,115.89205933,178.38000488,0.72842759,1.58099997
2021-06-01,390.95745850,322.62399292,115.86608124,177.89999390,0.72772789,1.61500001
2021-06-02,391.57232666,323.25411987,116.13436890,178.77000427,0.72533149,1.59099996
2021-06-03,390.11898804,319.89044189,115.69841003,175.27000427,0.72334826,1.62500000
2021-06-04,393.68698120,325.31881714,117.28290558,177.16000366,0.71486014,1.55999994
2021-06-07,393.30499268,326.28811646,116.92238617,177.86999512,0.72097015,1.56900001
2021-06-08,393.38879395,326.44335938,117.74396515,177.32000732,0.72254854,1.52800000
2021-06-09,392.80197144,326.52081299,118.78346252,176.97999573,0.71903133,1.48899996
2021-06-10,394.62792969,329.92333984,119.49606323,177.74000549,0.71718001,1.45899999
2021-06-11,395.27993774,330.78604126,119.30323792,175.74000549,0.71894860,1.46200001
2021-06-14,396.16494751,333.95590210,118.38948059,174.71000671,0.71389812,1.50100005
2021-06-15,395.43832397,331.77487183,118.24701691,174.05000305,0.71437758,1.49899995
2021-06-16,393.23046875,330.56314087,118.14634705,171.11000061,0.71225071,1.56900001
2021-06-17,393.10012817,334.76046753,119.91521454,165.85000610,0.70711851,1.51100004
2021-06-18,387.79702759,332.13345337,122.17035675,164.92999268,0.70153779,1.45000005
2021-06-21,393.34866333,334.19772339,120.12482452,166.94999695,0.69490772,1.48399997
2021-06-22,395.45156860,337.31295776,120.41824341,166.25000000,0.69863135,1.47200000
2021-06-23,394.97494507,337.47796631,120.10805511,166.13999939,0.70179874,1.48699999
2021-06-24,397.31155396,339.56445312,120.30092621,166.03999329,0.70455778,1.48699999
2021-06-25,398.72283936,339.14718628,119.05176544,166.58999634,0.70631945,1.53600001
2021-06-28,399.52661133,343.27178955,120.27574158,166.58000183,0.70689857,1.47800004
2021-06-29,399.74157715,344.51400757,120.47693634,164.83000183,0.70489049,1.48000002
2021-06-30,400.07803345,343.97045898,121.01348877,165.63000488,0.69898009,1.44299996
2021-07-01,402.29312134,344.10638428,121.02018738,166.19999695,0.69966763,1.48000002
2021-07-02,405.36801147,348.05624390,121.75048828,167.28999329,0.69636911,1.43099999
2021-07-06,404.62969971,349.56057739,123.17752075,168.11999512,0.70520866,1.37000000
2021-07-07,406.05966187,350.29809570,124.26877594,168.75999451,0.70176917,1.32099998
2021-07-08,402.75115967,348.18246460,124.75561523,168.64999390,0.70134097,1.28799999
2021-07-09,407.05041504,350.35632324,123.00123596,169.21000671,0.69490772,1.35599995
2021-07-12,408.50842285,351.72470093,122.84172058,169.00000000,0.70061862,1.36300004
2021-07-13,407.11581421,351.72470093,121.90160370,169.22000122,0.69866061,1.41499996
2021-07-14,407.72332764,352.35556030,123.28666687,171.03999329,0.69441068,1.35599995
2021-07-15,406.33074951,349.88082886,124.64656067,171.07000732,0.70387840,1.29700005
2021-07-16,403.14364624,347.04696655,124.41147614,169.41000366,0.70114923,1.29999995
2021-07-19,397.19000244,344.20339966,127.13960266,169.61000061,0.69948167,1.18099999
2021-07-20,402.88195801,348.20190430,125.91403961,169.38999939,0.69360006,1.20899999
2021-07-21,406.14370728,350.89010620,124.31914520,168.75999451,0.69238168,1.27999997
2021-07-22,406.99423218,353.20968628,125.49428558,169.08999634,0.69609773,1.26499999
2021-07-23,411.18148804,357.33416748,124.65489197,168.55999756,0.69810951,1.28600001
2021-07-26,412.19079590,357.61563110,124.28552246,168.16000366,0.69836789,1.27600002
2021-07-27,410.31222534,353.67538452,125.61187744,168.44000244,0.70047975,1.23399997
2021-07-28,410.14398193,355.03405762,125.62024689,169.28999329,0.69634974,1.26100004
2021-07-29,411.84506226,355.66494751,124.92358398,171.16999817,0.69605887,1.26900005
2021-07-30,409.84497070,353.81130981,125.51109314,169.82000732,0.70110989,1.23899996
2021-08-02,408.98510742,353.84051514,126.63055420,169.61000061,0.69749016,1.17400002
2021-08-03,412.31237793,355.98513794,126.69781494,169.49000549,0.69871926,1.17600000
2021-08-04,410.28417969,356.49963379,126.95837402,169.52999878,0.70457768,1.18400002
2021-08-05,412.88247681,358.76080322,126.31118011,168.86000061,0.70440888,1.21700001
2021-08-06,413.56478882,357.18850708,124.20167542,164.63999939,0.70485079,1.28999996
2021-08-09,413.22830200,357.84851074,123.75626373,161.72000122,0.69933003,1.31700003
2021-08-10,413.74230957,356.01431274,123.18476105,161.77000427,0.69919801,1.34200001
2021-08-11,414.77041626,355.40292358,123.10908508,164.00000000,0.70064807,1.32900000
2021-08-12,416.01351929,356.68395996,122.90742493,164.03999329,0.70418072,1.36699998
2021-08-13,416.77056885,357.93591309,124.84885406,166.38999939,0.70052046,1.29700005
2021-08-16,417.75186157,358.09106445,125.15135956,167.22000122,0.70398241,1.25699997
2021-08-17,415.01342773,354.93707275,125.10097504,166.97000122,0.70284933,1.25800002
2021-08-18,410.47113037,351.52093506,125.52120209,167.10000610,0.69278949,1.27300000
2021-08-19,411.10668945,353.21923828,126.44567871,166.61000061,0.68745059,1.24199998
2021-08-20,414.37789917,356.87811279,126.52972412,166.69999695,0.68203056,1.25999999
2021-08-23,418.02297974,362.21582031,126.44567871,168.72999573,0.68308806,1.25500000
2021-08-24,418.68655396,363.32214355,125.46232605,168.64999390,0.68940794,1.28999996
2021-08-25,419.56509399,363.73934937,124.42018127,167.47999573,0.69380850,1.34200001
2021-08-26,417.08831787,361.42962646,124.76477051,167.66999817,0.69728202,1.34200001
2021-08-27,420.81747437,364.94284058,125.61362457,170.19000244,0.69453126,1.31200004
2021-08-30,422.66806030,369.03836060,125.94143677,169.35000610,0.70123774,1.28499997
2021-08-31,422.04193115,368.73742676,125.08423615,169.69000244,0.69981945,1.30400002
2021-09-01,422.26617432,369.34881592,125.29362488,169.69999695,0.70516890,1.30200005
2021-09-02,423.56530762,369.17410278,125.84066010,169.25000000,0.70658898,1.29400003
2021-09-03,423.46246338,370.30950928,124.69618225,171.05999756,0.71107066,1.32200003
2021-09-07,421.94836426,370.83361816,123.64434052,167.71000671,0.71365875,1.37000000
2021-09-08,421.43432617,369.54293823,124.48584747,167.28999329,0.70975852,1.33399999
2021-09-09,419.63046265,368.27157593,125.99214172,168.02999878,0.70982903,1.29900002
2021-09-10,416.32196045,365.47650146,124.88135529,167.17999268,0.71050990,1.34099996
2021-09-13,417.38735962,365.22433472,125.63873291,167.74000549,0.71165770,1.32400000
2021-09-14,415.13494873,364.18582153,127.16183472,168.82000732,0.71146017,1.27699995
2021-09-15,418.60241699,366.89349365,126.71588135,167.83000183,0.70957214,1.30400002
2021-09-16,417.93884277,367.14584351,126.13520050,164.02999878,0.71320063,1.33099997
2021-09-17,413.86767578,362.79800415,125.52928925,163.77000427,0.70709002,1.37000000
2021-09-20,406.96673584,355.30142212,127.08611298,164.94000244,0.70335859,1.30900002
2021-09-21,406.58236694,355.73870850,126.97663879,166.03999329,0.70176917,1.32400000
2021-09-22,410.54840088,359.06137085,127.73408508,165.41999817,0.69973135,1.33599997
2021-09-23,415.53668213,362.37438965,124.84767914,163.50999451,0.69910026,1.40999997
2021-09-24,416.22113037,362.71444702,123.62749481,163.30000305,0.70653903,1.46000004
2021-09-27,415.03027344,359.81921387,123.17305756,163.63999939,0.70166087,1.48399997
2021-09-28,406.66665649,349.63720703,121.25444031,162.05000305,0.70079052,1.53400004
2021-09-29,407.35116577,349.06390381,121.46478271,161.32000732,0.69600081,1.54100001
2021-09-30,402.37237549,347.78155518,121.44795227,164.22000122,0.68723798,1.52900004
2021-10-01,407.15426636,349.93826294,122.47006226,164.58999634,0.68967992,1.47899997
2021-10-04,401.90362549,342.59335327,122.15823364,165.36000061,0.69418895,1.48099995
2021-10-05,406.08538818,347.21801758,120.97859192,164.58999634,0.69618011,1.52900004
2021-10-06,407.77310181,349.44290161,121.66113281,165.02999878,0.69567007,1.52400005
2021-10-07,411.29855347,352.64898682,120.38883209,164.16000366,0.69158202,1.57099998
2021-10-08,410.54840088,350.89056396,119.54624176,164.22999573,0.69381809,1.60500002
2021-10-11,407.57623291,348.19931030,119.24291229,163.91999817,0.69216132,1.61399996
2021-10-12,406.57299805,346.98489380,121.28195190,164.66000366,0.69432873,1.58000004
2021-10-13,408.03564453,349.76348877,122.46159363,167.58999634,0.69255912,1.54900002
2021-10-14,414.89904785,356.20495605,122.91656494,168.00000000,0.69722849,1.51900005
2021-10-15,418.05886841,358.44927979,122.20040894,165.33000183,0.70357132,1.57599998
2021-10-18,419.29653931,362.05383301,122.77328491,164.91999817,0.70846117,1.58399999
2021-10-19,422.53134155,364.79360962,121.07978058,165.44999695,0.70919019,1.63499999
2021-10-20,424.19094849,364.31756592,120.26244354,166.89999390,0.71556860,1.63600004
2021-10-21,425.29727173,366.54241943,120.11922455,166.75000000,0.71986985,1.67600000
2021-10-22,424.85656738,363.46261597,121.44205475,167.77000427,0.71559936,1.65499997
2021-10-25,427.13507080,367.18362427,121.25671387,168.92999268,0.71507227,1.63499999
2021-10-26,427.51953125,368.33984375,122.25937653,167.67999268,0.71661985,1.61899996
2021-10-27,425.62551880,369.19479370,124.48384094,168.11999512,0.71680993,1.52900004
2021-10-28,429.73233032,373.29479980,124.06250000,168.08000183,0.71638882,1.56799996
2021-10-29,430.60433960,375.13101196,124.44165039,166.64999390,0.71951246,1.55700004
2021-11-01,431.34503174,376.41354370,123.54573822,167.52000427,0.71764839,1.57500005
2021-11-02,433.08901978,377.98745728,124.09403992,167.16000366,0.71792150,1.54900002
2021-11-03,435.73303223,382.00006104,122.81169891,165.77000427,0.71258062,1.57900000
2021-11-04,437.78652954,386.89672852,124.10251617,167.64999390,0.71762782,1.52400005
2021-11-05,439.30541992,387.26589966,125.95858765,169.83999634,0.71096957,1.45299995
2021-11-08,439.68051147,386.74127197,125.72235107,170.44999695,0.71091896,1.49699998
2021-11-09,438.22717285,384.07919312,127.35906982,171.28999329,0.71624982,1.43200004
2021-11-10,434.70169067,378.43435669,125.03056335,173.14999390,0.71252018,1.55999994
2021-11-11,434.84234619,379.48367310,124.84497833,174.11999512,0.70667881,1.55999994
2021-11-12,438.12402344,383.47680664,124.29656219,174.44999695,0.70240015,1.58200002
2021-11-15,438.27404785,383.38937378,122.73576355,174.17999268,0.70431954,1.62300003
2021-11-16,440.00866699,386.11947632,122.42362213,172.91999817,0.70417082,1.63399994
2021-11-17,438.93978882,386.32345581,123.39385986,174.50000000,0.69919997,1.60399997
2021-11-18,440.43057251,390.32638550,123.85780334,173.94000244,0.70037818,1.58899999
2021-11-19,439.64297485,392.50265503,125.16553497,172.61000061,0.70421046,1.53600001
2021-11-22,438.40530396,387.94604492,123.69751740,168.74000549,0.69913936,1.62500000
2021-11-23,438.98666382,386.17779541,121.90896606,167.27999878,0.69496083,1.66700006
2021-11-24,440.15863037,387.42141724,123.86627960,167.11999512,0.69528943,1.64499998
2021-11-26,430.34173584,380.07638550,126.99630737,166.85000610,0.68443924,1.48199999
2021-11-29,435.62060547,388.32489014,125.97545624,166.61999512,0.68263113,1.52999997
2021-11-30,427.14440918,382.62188721,127.89060974,165.50000000,0.68306947,1.44299996
2021-12-01,422.40008545,376.11230469,128.67950439,166.16000366,0.68249136,1.43400002
2021-12-02,428.86972046,378.82299805,128.83993530,165.24000549,0.68141007,1.44799995
2021-12-03,425.13793945,372.23583984,130.37727356,166.63000488,0.68120819,1.34300005
2021-12-06,430.17294312,375.21853638,128.58659363,166.22000122,0.67573965,1.43400002
2021-12-07,439.07107544,386.51785278,127.54759216,166.80999756,0.67496878,1.48000002
2021-12-08,440.23376465,388.24725342,125.34297943,166.89999390,0.67861986,1.50899994
2021-12-09,437.26141357,382.53442383,126.04409027,165.88000488,0.68082792,1.48699999
2021-12-10,441.37753296,386.69268799,125.73992157,166.58000183,0.67956942,1.48899996
2021-12-13,437.46768188,381.10623169,127.59828949,167.00000000,0.67958790,1.42400002
2021-12-14,434.45794678,377.16165161,127.29419708,165.44000244,0.67520124,1.43799996
2021-12-15,441.24639893,385.76007080,126.06939697,166.14999390,0.67363203,1.46300006
2021-12-16,437.35516357,375.84030151,126.11845398,168.16000366,0.67780983,1.42200005
2021-12-17,432.70043945,373.96520996,127.54755402,167.80000305,0.67962945,1.40199995
2021-12-20,428.09936523,370.33758545,126.59199524,167.08999634,0.67316043,1.41900003
2021-12-21,435.70199585,378.62588501,126.11001587,167.02000427,0.67131215,1.48699999
2021-12-22,440.05847168,383.23709106,126.69349670,168.58999634,0.67659914,1.45700002
2021-12-23,442.79656982,386.12625122,125.59413147,168.97000122,0.68058234,1.49300003
2021-12-27,449.06301880,392.50790405,125.89860535,169.36999512,0.68151927,1.48099995
2021-12-28,448.69601440,390.68862915,125.39962006,168.63999939,0.68179989,1.48099995
2021-12-29,449.27001953,390.63037109,124.02971649,168.58999634,0.68056005,1.54299998
2021-12-30,448.02804565,389.46301270,125.06990051,169.80000305,0.68397117,1.51499999
2021-12-31,446.89892578,387.03097534,125.31513977,170.96000671,0.68304145,1.51199996
2022-01-03,449.48641968,390.75683594,122.02559662,168.33000183,0.68406940,1.62800002
2022-01-04,449.33587646,385.68850708,121.51818848,169.57000732,0.67896956,1.66799998
2022-01-05,440.70773315,373.83969116,120.85855865,169.05999756,0.68136132,1.70500004
2022-01-06,440.29370117,373.57702637,121.17145538,166.99000549,0.67932016,1.73300004
2022-01-07,438.55297852,369.53021240,120.30046844,167.75000000,0.67404068,1.77100003
2022-01-10,438.00726318,369.77340698,120.59640503,168.25999451,0.67759860,1.77999997
2022-01-11,441.99676514,375.32806396,121.39984131,170.28999329,0.67664951,1.74600005
2022-01-12,443.19168091,376.81652832,120.93473053,170.74000549,0.67838001,1.72500002
2022-01-13,437.08514404,367.38998413,122.00864410,170.16000366,0.68469232,1.71099997
2022-01-14,437.26385498,369.67602539,120.16521454,169.66999817,0.68619108,1.77199996
2022-01-18,429.52023315,360.47326660,118.47390747,169.38999939,0.67979991,1.86500001
2022-01-19,425.06021118,356.51397705,119.29417419,172.08000183,0.67717189,1.82700002
2022-01-20,420.35559082,351.88345337,120.02989960,171.64999390,0.67803001,1.83299994
2022-01-21,412.10375977,342.12619019,121.45904541,171.08999634,0.67507815,1.74699998
2022-01-24,413.85388184,343.69238281,120.46112823,172.02999878,0.67225987,1.73500001
2022-01-25,408.80111694,335.72512817,120.26663208,172.58000183,0.67046148,1.78299999
2022-01-26,407.77554321,335.19982910,118.81217194,169.78999329,0.66908878,1.84800005
2022-01-27,405.76196289,331.82415771,120.99391937,167.60000610,0.66605836,1.80700004
2022-01-28,415.83917236,342.23318481,121.03614044,167.10000610,0.65844053,1.78199995
2022-01-31,423.32888794,353.17727661,120.41042328,168.08999634,0.65519208,1.78199995
2022-02-01,426.18936157,355.58010864,120.01071930,168.22999573,0.65779948,1.79999995
2022-02-02,430.32934570,358.46932983,120.41714478,168.83999634,0.66372859,1.76600003
2022-02-03,420.21444702,343.93563843,119.47717285,168.60000610,0.66118985,1.82700002
2022-02-04,422.19042969,348.27429199,117.71579742,168.86000061,0.66664004,1.92999995
2022-02-07,420.83547974,345.47268677,117.79203033,170.11000061,0.66198862,1.91600001
2022-02-08,424.29803467,349.35418701,117.00453949,170.63000488,0.66379023,1.95400000
2022-02-09,430.50814819,356.75726318,117.22465515,171.21000671,0.66495019,1.92900002
2022-02-10,422.77371216,348.68289185,115.36172485,170.55999756,0.66793132,2.03099990
2022-02-11,414.43722534,337.62219238,117.07226562,173.80999756,0.66671109,1.95500004
2022-02-14,413.08230591,338.04046631,115.61573792,174.74000549,0.66466820,1.99600005
2022-02-15,419.74404907,346.44546509,114.30314636,173.08000183,0.66180027,2.04500008
2022-02-16,420.21444702,346.35791016,114.98061371,174.86000061,0.66408122,2.04699993
2022-02-17,411.23809814,336.05587769,115.83589935,177.25000000,0.66810977,1.97200000
2022-02-18,408.57525635,332.22308350,117.05527496,177.11999512,0.66910219,1.93200004
2022-02-22,404.19061279,328.88635254,117.36018372,177.49000549,0.66959953,1.94799995
2022-02-23,397.02084351,320.46185303,115.74275208,178.28999329,0.67418158,1.97700000
2022-02-24,402.99563599,331.23074341,115.81893158,177.13999939,0.67708015,1.96899998
2022-02-25,411.88729858,336.36718750,115.90366364,176.55000305,0.66878897,1.98599994
